1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,
1.679413e-02,1.236267e-02,2.694898e-02,1.644981e-02,2.570879e-02,1.644281e-02,1.720799e-02,2.639083e-02,1.471260e-02,1.228411e-02,1.693774e-02,1.099815e-02,1.722617e-02,1.715870e-02,1.330039e-02,1.575402e-02,1.761771e-02,1.250674e-02,3.240720e-02,1.474947e-02,
2.684244e-02,1.358278e-02,4.716234e-02,2.887510e-02,4.236896e-02,2.474230e-02,3.076142e-02,4.020634e-02,2.228975e-02,1.535367e-02,2.858191e-02,1.201746e-02,2.380306e-02,2.432681e-02,1.495668e-02,2.431275e-02,2.579442e-02,1.444033e-02,7.087375e-02,2.027180e-02,
3.339100e-02,1.430953e-02,6.861301e-02,4.099435e-02,6.338131e-02,3.452505e-02,4.573060e-02,4.789595e-02,3.278801e-02,2.111933e-02,3.991423e-02,1.307425e-02,2.841805e-02,3.438225e-02,1.596939e-02,3.736794e-02,3.261070e-02,1.879964e-02,9.894910e-02,2.658463e-02,
3.680104e-02,1.510840e-02,8.874596e-02,4.841127e-02,8.783772e-02,4.472374e-02,5.758365e-02,5.023910e-02,4.377170e-02,3.246156e-02,4.817923e-02,1.420565e-02,3.312796e-02,4.692155e-02,1.717533e-02,5.208596e-02,3.843264e-02,2.579392e-02,1.197283e-01,3.310179e-02,
3.980576e-02,1.653955e-02,1.080171e-01,5.232994e-02,1.124768e-01,5.500968e-02,6.539292e-02,5.093976e-02,5.419094e-02,5.639530e-02,5.362913e-02,1.545611e-02,4.009205e-02,5.952336e-02,1.894470e-02,6.764843e-02,4.449632e-02,3.365948e-02,1.397153e-01,4.032552e-02,
4.450660e-02,1.927298e-02,1.277370e-01,5.497824e-02,1.361503e-01,6.648201e-02,7.071710e-02,5.229897e-02,6.379136e-02,1.064328e-01,5.731465e-02,1.687879e-02,4.874694e-02,7.071541e-02,2.146826e-02,8.433441e-02,5.024866e-02,4.094106e-02,1.610542e-01,4.930909e-02,
5.230749e-02,2.407726e-02,1.476603e-01,5.791529e-02,1.588404e-01,8.098035e-02,7.541297e-02,5.501872e-02,7.263720e-02,1.887299e-01,5.990232e-02,1.853576e-02,5.631068e-02,8.075024e-02,2.468911e-02,1.017491e-01,5.446123e-02,4.714487e-02,1.835053e-01,6.055110e-02,
6.424367e-02,3.162896e-02,1.654849e-01,6.196994e-02,1.809839e-01,9.984642e-02,8.082844e-02,5.861678e-02,8.096655e-02,2.873763e-01,6.157291e-02,2.049836e-02,6.070417e-02,9.107199e-02,2.829553e-02,1.191511e-01,5.674211e-02,5.256933e-02,2.070896e-01,7.400583e-02,
8.092315e-02,4.251097e-02,1.782743e-01,6.740509e-02,2.036431e-01,1.232296e-01,8.759817e-02,6.231080e-02,8.926942e-02,3.758231e-01,6.259935e-02,2.284743e-02,6.171200e-02,1.031912e-01,3.196257e-02,1.358859e-01,5.769989e-02,5.788043e-02,2.322340e-01,8.893844e-02,
1.029681e-01,5.670433e-02,1.843774e-01,7.399585e-02,2.278521e-01,1.501276e-01,9.544274e-02,6.540566e-02,9.801657e-02,4.379541e-01,6.342961e-02,2.567371e-02,6.030548e-02,1.179740e-01,3.540233e-02,1.509851e-01,5.825677e-02,6.404074e-02,2.590143e-01,1.043147e-01,
1.306522e-01,7.333332e-02,1.840513e-01,8.123336e-02,2.536921e-01,1.784768e-01,1.032500e-01,6.773987e-02,1.077678e-01,4.727386e-01,6.451461e-02,2.910356e-02,5.787284e-02,1.356739e-01,3.857395e-02,1.639719e-01,5.916501e-02,7.212672e-02,2.868416e-01,1.189291e-01,
1.636381e-01,9.101231e-02,1.786373e-01,8.880033e-02,2.803852e-01,2.057053e-01,1.102727e-01,6.932557e-02,1.191735e-01,4.875644e-01,6.615028e-02,3.330857e-02,5.541367e-02,1.556660e-01,4.159862e-02,1.747084e-01,6.088517e-02,8.263279e-02,3.150420e-01,1.321442e-01,
2.015642e-01,1.081937e-01,1.700248e-01,9.658937e-02,3.062479e-01,2.291228e-01,1.162845e-01,7.042766e-02,1.329460e-01,4.914041e-01,6.838117e-02,3.847419e-02,5.369399e-02,1.765996e-01,4.467655e-02,1.835823e-01,6.372724e-02,9.490039e-02,3.428166e-01,1.437125e-01,
2.444539e-01,1.236599e-01,1.599551e-01,1.047677e-01,3.291136e-01,2.467839e-01,1.217482e-01,7.125629e-02,1.498803e-01,4.914833e-01,7.102496e-02,4.480220e-02,5.340049e-02,1.971222e-01,4.799775e-02,1.915636e-01,6.790407e-02,1.072673e-01,3.699366e-01,1.538282e-01,
2.929001e-01,1.367547e-01,1.496083e-01,1.137106e-01,3.470589e-01,2.577850e-01,1.273539e-01,7.198845e-02,1.707301e-01,4.923778e-01,7.378050e-02,5.248864e-02,5.516593e-02,2.162614e-01,5.170484e-02,1.999524e-01,7.350446e-02,1.177310e-01,3.962453e-01,1.628044e-01,
3.471586e-01,1.472194e-01,1.398347e-01,1.237352e-01,3.593112e-01,2.623698e-01,1.336231e-01,7.278656e-02,1.959490e-01,4.963287e-01,7.633971e-02,6.172425e-02,6.000270e-02,2.336893e-01,5.586008e-02,2.098936e-01,8.036252e-02,1.250186e-01,4.217400e-01,1.714968e-01,
4.059682e-01,1.551666e-01,1.309806e-01,1.351702e-01,3.660222e-01,2.614222e-01,1.405541e-01,7.371874e-02,2.255047e-01,5.038323e-01,7.846256e-02,7.269607e-02,6.929403e-02,2.495533e-01,6.042348e-02,2.222982e-01,8.808340e-02,1.287434e-01,4.463356e-01,1.806733e-01,
4.658910e-01,1.609175e-01,1.233516e-01,1.482089e-01,3.680387e-01,2.562430e-01,1.477156e-01,7.481224e-02,2.584075e-01,5.143580e-01,8.009531e-02,8.559608e-02,8.457877e-02,2.640708e-01,6.529818e-02,2.377280e-01,9.611561e-02,1.292668e-01,4.699558e-01,1.907748e-01,
