1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,1.000000e-02,
1.679413e-02,1.236267e-02,2.694898e-02,1.644981e-02,2.570879e-02,1.644281e-02,1.720799e-02,2.639083e-02,1.471260e-02,1.228411e-02,1.693774e-02,1.099815e-02,1.722617e-02,1.715870e-02,1.330039e-02,1.575403e-02,1.761771e-02,1.250674e-02,3.240720e-02,1.474947e-02,
2.684244e-02,1.358278e-02,4.716234e-02,2.887510e-02,4.236896e-02,2.474230e-02,3.076142e-02,4.020634e-02,2.228975e-02,1.535367e-02,2.858191e-02,1.201746e-02,2.380306e-02,2.432681e-02,1.495668e-02,2.431275e-02,2.579442e-02,1.444033e-02,7.087375e-02,2.027180e-02,
3.339100e-02,1.430953e-02,6.861301e-02,4.099435e-02,6.338131e-02,3.452505e-02,4.573060e-02,4.789595e-02,3.278801e-02,2.111933e-02,3.991423e-02,1.307425e-02,2.841805e-02,3.438225e-02,1.596939e-02,3.736793e-02,3.261070e-02,1.879964e-02,9.894910e-02,2.658463e-02,
3.680104e-02,1.510840e-02,8.874596e-02,4.841127e-02,8.783772e-02,4.472374e-02,5.758365e-02,5.023910e-02,4.377170e-02,3.246156e-02,4.817923e-02,1.420565e-02,3.312796e-02,4.692155e-02,1.717533e-02,5.208595e-02,3.843264e-02,2.579392e-02,1.197283e-01,3.310179e-02,
3.980576e-02,1.653955e-02,1.080171e-01,5.232994e-02,1.124768e-01,5.500968e-02,6.539292e-02,5.093976e-02,5.419094e-02,5.639530e-02,5.362913e-02,1.545611e-02,4.009205e-02,5.952336e-02,1.894470e-02,6.764839e-02,4.449632e-02,3.365948e-02,1.397153e-01,4.032552e-02,
4.450661e-02,1.927298e-02,1.277370e-01,5.497824e-02,1.361503e-01,6.648201e-02,7.071710e-02,5.229897e-02,6.379136e-02,1.064328e-01,5.731465e-02,1.687879e-02,4.874694e-02,7.071541e-02,2.146826e-02,8.433441e-02,5.024866e-02,4.094106e-02,1.610542e-01,4.930909e-02,
5.230751e-02,2.407726e-02,1.476603e-01,5.791529e-02,1.588404e-01,8.098035e-02,7.541297e-02,5.501872e-02,7.263720e-02,1.887299e-01,5.990232e-02,1.853576e-02,5.631068e-02,8.075024e-02,2.468911e-02,1.017491e-01,5.446123e-02,4.714487e-02,1.835053e-01,6.055110e-02,
6.424371e-02,3.162896e-02,1.654849e-01,6.196993e-02,1.809839e-01,9.984642e-02,8.082844e-02,5.861678e-02,8.096655e-02,2.873763e-01,6.157291e-02,2.049836e-02,6.070417e-02,9.107199e-02,2.829553e-02,1.191512e-01,5.674211e-02,5.256933e-02,2.070896e-01,7.400583e-02,
8.092321e-02,4.251097e-02,1.782743e-01,6.740507e-02,2.036431e-01,1.232296e-01,8.759817e-02,6.231080e-02,8.926942e-02,3.758231e-01,6.259935e-02,2.284743e-02,6.171200e-02,1.031912e-01,3.196257e-02,1.358860e-01,5.769989e-02,5.788043e-02,2.322340e-01,8.893844e-02,
1.029683e-01,5.670433e-02,1.843774e-01,7.399581e-02,2.278521e-01,1.501276e-01,9.544274e-02,6.540566e-02,9.801657e-02,4.379541e-01,6.342961e-02,2.567371e-02,6.030548e-02,1.179740e-01,3.540233e-02,1.509850e-01,5.825677e-02,6.404074e-02,2.590143e-01,1.043147e-01,
1.306527e-01,7.333332e-02,1.840513e-01,8.123326e-02,2.536921e-01,1.784768e-01,1.032500e-01,6.773986e-02,1.077678e-01,4.727386e-01,6.451461e-02,2.910356e-02,5.787284e-02,1.356739e-01,3.857395e-02,1.639718e-01,5.916501e-02,7.212672e-02,2.868416e-01,1.189291e-01,
1.636389e-01,9.101231e-02,1.786373e-01,8.880011e-02,2.803852e-01,2.057053e-01,1.102727e-01,6.932560e-02,1.191735e-01,4.875644e-01,6.615028e-02,3.330857e-02,5.541367e-02,1.556661e-01,4.159862e-02,1.747084e-01,6.088517e-02,8.263279e-02,3.150420e-01,1.321442e-01,
2.015655e-01,1.081937e-01,1.700248e-01,9.658901e-02,3.062479e-01,2.291228e-01,1.162845e-01,7.042801e-02,1.329460e-01,4.914041e-01,6.838117e-02,3.847419e-02,5.369399e-02,1.765996e-01,4.467655e-02,1.835823e-01,6.372724e-02,9.490039e-02,3.428166e-01,1.437125e-01,
2.444559e-01,1.236599e-01,1.599551e-01,1.047672e-01,3.291136e-01,2.467839e-01,1.217482e-01,7.125609e-02,1.498803e-01,4.914833e-01,7.102496e-02,4.480220e-02,5.340049e-02,1.971234e-01,4.799775e-02,1.915636e-01,6.790407e-02,1.072673e-01,3.699366e-01,1.538282e-01,
2.929025e-01,1.367547e-01,1.496083e-01,1.137099e-01,3.470589e-01,2.577850e-01,1.273539e-01,7.199026e-02,1.707301e-01,4.923778e-01,7.378050e-02,5.248864e-02,5.516592e-02,2.162537e-01,5.170484e-02,1.999524e-01,7.350446e-02,1.177310e-01,3.962453e-01,1.628044e-01,
3.471604e-01,1.472194e-01,1.398347e-01,1.237344e-01,3.593112e-01,2.623698e-01,1.336231e-01,7.279400e-02,1.959490e-01,4.963287e-01,7.633971e-02,6.172425e-02,6.000269e-02,2.336844e-01,5.586008e-02,2.098936e-01,8.036252e-02,1.250186e-01,4.217400e-01,1.714968e-01,
4.059688e-01,1.551666e-01,1.309806e-01,1.351694e-01,3.660222e-01,2.614222e-01,1.405541e-01,7.372452e-02,2.255047e-01,5.038323e-01,7.846256e-02,7.269607e-02,6.929402e-02,2.495496e-01,6.042348e-02,2.222982e-01,8.808340e-02,1.287434e-01,4.463356e-01,1.806733e-01,
4.658923e-01,1.609175e-01,1.233516e-01,1.482076e-01,3.680387e-01,2.562430e-01,1.477156e-01,7.480925e-02,2.584075e-01,5.143580e-01,8.009531e-02,8.559608e-02,8.457877e-02,2.640528e-01,6.529818e-02,2.377280e-01,9.611561e-02,1.292668e-01,4.699558e-01,1.907748e-01,
5.218933e-01,1.649238e-01,1.168495e-01,1.629941e-01,3.663022e-01,2.482014e-01,1.543450e-01,7.613573e-02,2.930167e-01,5.268146e-01,8.126638e-02,1.006312e-01,1.067622e-01,2.774062e-01,7.039095e-02,2.563692e-01,1.038958e-01,1.273951e-01,4.924856e-01,2.019982e-01,
5.694495e-01,1.676913e-01,1.115013e-01,1.796437e-01,3.616443e-01,2.385041e-01,1.598830e-01,7.770725e-02,3.271703e-01,5.399619e-01,8.204105e-02,1.180324e-01,1.353296e-01,2.894969e-01,7.554826e-02,2.781970e-01,1.110720e-01,1.239970e-01,5.137718e-01,2.143214e-01,
6.058574e-01,1.696986e-01,1.070883e-01,1.981231e-01,3.547318e-01,2.281899e-01,1.641153e-01,7.949600e-02,3.588521e-01,5.526709e-01,8.257887e-02,1.380657e-01,1.678621e-01,3.002684e-01,8.068167e-02,3.029080e-01,1.175749e-01,1.198653e-01,5.339817e-01,2.273234e-01,
6.309133e-01,1.713811e-01,1.034253e-01,2.184007e-01,3.460120e-01,2.179612e-01,1.671140e-01,8.164136e-02,3.864719e-01,5.641348e-01,8.297183e-02,1.610398e-01,2.011535e-01,3.095659e-01,8.578479e-02,3.299474e-01,1.234804e-01,1.156250e-01,5.533921e-01,2.407181e-01,
6.464168e-01,1.730071e-01,1.003064e-01,2.404207e-01,3.358541e-01,2.083725e-01,1.691572e-01,8.424320e-02,4.091081e-01,5.739121e-01,8.331168e-02,1.872704e-01,2.323308e-01,3.174469e-01,9.092223e-02,3.583504e-01,1.291753e-01,1.117947e-01,5.724292e-01,2.542569e-01,
6.550301e-01,1.748158e-01,9.760639e-02,2.639757e-01,3.246259e-01,1.997875e-01,1.705350e-01,8.743346e-02,4.265915e-01,5.818643e-01,8.368685e-02,2.170638e-01,2.596739e-01,3.241443e-01,9.622374e-02,3.868931e-01,1.351205e-01,1.087737e-01,5.910923e-01,2.676759e-01,
6.591933e-01,1.768967e-01,9.511435e-02,2.889325e-01,3.127433e-01,1.923771e-01,1.716708e-01,9.132196e-02,4.392461e-01,5.882422e-01,8.414058e-02,2.506487e-01,2.827291e-01,3.301838e-01,1.019148e-01,4.142839e-01,1.418681e-01,1.069113e-01,6.091221e-01,2.809746e-01,
6.609309e-01,1.791954e-01,9.279136e-02,3.150327e-01,3.005784e-01,1.862348e-01,1.728859e-01,9.610810e-02,4.478129e-01,5.934592e-01,8.471596e-02,2.880566e-01,3.020373e-01,3.360782e-01,1.082897e-01,4.395911e-01,1.499237e-01,1.065223e-01,6.261621e-01,2.943367e-01,
6.614702e-01,1.817033e-01,9.055348e-02,3.421454e-01,2.885090e-01,1.814858e-01,1.744645e-01,1.018698e-01,4.532746e-01,5.981351e-01,8.543216e-02,3.291239e-01,3.184485e-01,3.423916e-01,1.156918e-01,4.622336e-01,1.596640e-01,1.078273e-01,6.415550e-01,3.081465e-01,
6.615058e-01,1.843717e-01,8.836831e-02,3.700570e-01,2.767438e-01,1.781051e-01,1.766093e-01,1.085542e-01,4.566503e-01,6.029494e-01,8.629145e-02,3.734642e-01,3.330477e-01,3.494882e-01,1.244489e-01,4.821999e-01,1.713260e-01,1.111032e-01,6.551487e-01,3.229158e-01,
